activity	subject	tBodyAcc-mean()-X	tBodyAcc-mean()-Y	tBodyAcc-mean()-Z	tBodyAcc-std()-X	tBodyAcc-std()-Y	tBodyAcc-std()-Z	tGravityAcc-mean()-X	tGravityAcc-mean()-Y	tGravityAcc-mean()-Z	tGravityAcc-std()-X	tGravityAcc-std()-Y	tGravityAcc-std()-Z	tBodyAccJerk-mean()-X	tBodyAccJerk-mean()-Y	tBodyAccJerk-mean()-Z	tBodyAccJerk-std()-X	tBodyAccJerk-std()-Y	tBodyAccJerk-std()-Z	tBodyGyro-mean()-X	tBodyGyro-mean()-Y	tBodyGyro-mean()-Z	tBodyGyro-std()-X	tBodyGyro-std()-Y	tBodyGyro-std()-Z	tBodyGyroJerk-mean()-X	tBodyGyroJerk-mean()-Y	tBodyGyroJerk-mean()-Z	tBodyGyroJerk-std()-X	tBodyGyroJerk-std()-Y	tBodyGyroJerk-std()-Z	tBodyAccMag-mean()	tBodyAccMag-std()	tGravityAccMag-mean()	tGravityAccMag-std()	tBodyAccJerkMag-mean()	tBodyAccJerkMag-std()	tBodyGyroMag-mean()	tBodyGyroMag-std()	tBodyGyroJerkMag-mean()	tBodyGyroJerkMag-std()	fBodyAcc-mean()-X	fBodyAcc-mean()-Y	fBodyAcc-mean()-Z	fBodyAcc-std()-X	fBodyAcc-std()-Y	fBodyAcc-std()-Z	fBodyAcc-meanFreq()-X	fBodyAcc-meanFreq()-Y	fBodyAcc-meanFreq()-Z	fBodyAccJerk-mean()-X	fBodyAccJerk-mean()-Y	fBodyAccJerk-mean()-Z	fBodyAccJerk-std()-X	fBodyAccJerk-std()-Y	fBodyAccJerk-std()-Z	fBodyAccJerk-meanFreq()-X	fBodyAccJerk-meanFreq()-Y	fBodyAccJerk-meanFreq()-Z	fBodyGyro-mean()-X	fBodyGyro-mean()-Y	fBodyGyro-mean()-Z	fBodyGyro-std()-X	fBodyGyro-std()-Y	fBodyGyro-std()-Z	fBodyGyro-meanFreq()-X	fBodyGyro-meanFreq()-Y	fBodyGyro-meanFreq()-Z	fBodyAccMag-mean()	fBodyAccMag-std()	fBodyAccMag-meanFreq()	fBodyBodyAccJerkMag-mean()	fBodyBodyAccJerkMag-std()	fBodyBodyAccJerkMag-meanFreq()	fBodyBodyGyroMag-mean()	fBodyBodyGyroMag-std()	fBodyBodyGyroMag-meanFreq()	fBodyBodyGyroJerkMag-mean()	fBodyBodyGyroJerkMag-std()	fBodyBodyGyroJerkMag-meanFreq()
WALKING_UPSTAIRS	16	0.255986102627451	-0.0143654945011765	-0.124074517745098	-0.397083831568627	-0.163732745078431	-0.129283825721569	0.826874282745098	-0.0805926025490196	-0.379059698039216	-0.948413552745098	-0.933657461176471	-0.907649558823529	0.0762526677	0.0173729333352941	0.0380533591627451	-0.521089140196078	-0.425625937254902	-0.593411129607843	0.0718408878078431	-0.0486136789705882	-0.00779288021764706	-0.508087166666667	-0.58638289372549	-0.365025170078431	-0.140908293613922	-0.0296211298558824	-0.035416300054902	-0.707264168627451	-0.77471906627451	-0.717101021960784	-0.233990331568627	-0.334795080196078	-0.233990331568627	-0.334795080196078	-0.48321905	-0.493067129607843	-0.308260568039216	-0.518189646470588	-0.737705162156863	-0.797293228431373	-0.474984014705882	-0.268063812745098	-0.335853041176471	-0.369636140980392	-0.166324239117647	-0.094561233145098	-0.438031145882353	-0.223644983547059	-0.301508248862745	-0.546088862941176	-0.468605205294118	-0.565220840588235	-0.538073090196078	-0.417127012352941	-0.620123586470588	-0.332237727509804	-0.535799234509804	-0.519560112156863	-0.53239971627451	-0.642018064117647	-0.492427493529412	-0.509896031372549	-0.559600598431373	-0.387309489901961	-0.380643599411765	-0.311988459980392	-0.419784041764706	-0.370649738235294	-0.418924256078431	-0.0937396805764706	-0.475597717843137	-0.51993124	0.0673443714078431	-0.630546675490196	-0.532486721568627	-0.279231071313725	-0.787833632352941	-0.825314327058824	0.13453789232549
SITTING	17	0.2773570196875	-0.014156274084375	-0.11362408509375	-0.9944439053125	-0.96185862984375	-0.96572919578125	0.94488374765625	-0.002814673171875	-0.135803881679687	-0.99019661703125	-0.9667201059375	-0.9566106440625	0.075070986171875	0.0056097104915625	-0.0015544841534375	-0.99434060296875	-0.98863700234375	-0.990529261875	-0.042549159015625	-0.0669245931234375	0.0860053803375	-0.98963832578125	-0.98612868078125	-0.9797052259375	-0.094247696875	-0.0411134199378125	-0.051090324421875	-0.9952559371875	-0.9949818809375	-0.9938412575	-0.97274734640625	-0.96506519109375	-0.97274734640625	-0.96506519109375	-0.99281471515625	-0.99144649921875	-0.967177744375	-0.97541025484375	-0.996334795	-0.994446755625	-0.9939693815625	-0.96992798921875	-0.97484160453125	-0.99465731359375	-0.959789141875	-0.96292107328125	0.0284866289765625	0.135749049678125	0.183913630364062	-0.99454262109375	-0.9883274196875	-0.9888280653125	-0.9946131621875	-0.98991581109375	-0.99081824828125	0.232009757914063	0.0885338998796875	0.099508166859375	-0.98841106765625	-0.98879397953125	-0.98161709828125	-0.99004126046875	-0.984813098125	-0.9809696453125	0.167684958779688	-0.148799346228125	0.123430240928125	-0.973626755	-0.9653996796875	0.126009669051562	-0.99142725046875	-0.99031962640625	0.38152125453125	-0.98336929234375	-0.97471085296875	-0.0181759388351563	-0.995204564375	-0.99362452375	0.3586823609625
STANDING	17	0.277942503333333	-0.0174120064169231	-0.111432145565	-0.991163919871795	-0.968176663717949	-0.970462679230769	0.904678547435897	-0.257486817948718	-0.202687757012821	-0.985751365769231	-0.975810476025641	-0.969171762179487	0.0740864955641026	0.00657853452564103	-0.00403599594166667	-0.992094005512821	-0.98666125974359	-0.991217027307692	-0.0269576937130769	-0.0770632126371795	0.0880561869358974	-0.981373082948718	-0.985121164615385	-0.985538363333333	-0.101289168653846	-0.0404518753974359	-0.0546331330897436	-0.989257196282051	-0.993699908589744	-0.992327099487179	-0.977635981410256	-0.975377309871795	-0.977635981410256	-0.975377309871795	-0.991742753589744	-0.990363248205128	-0.978184576538462	-0.977680837435897	-0.993672973717949	-0.992372117307692	-0.990927533846154	-0.97417056948718	-0.980231575769231	-0.991318528333333	-0.966427323846154	-0.966999000897436	-0.0325532545820513	0.0455207736730769	0.107584733661538	-0.992129225769231	-0.986278342435897	-0.989563633076923	-0.992775377692308	-0.988200349487179	-0.991450377692308	0.257118196283333	0.0739987319439744	0.0847226210125641	-0.980696264102564	-0.987334041282051	-0.985954978205128	-0.981791318076923	-0.983946584871795	-0.986725274871795	-0.139034612666154	-0.162736719461538	0.0601796814102564	-0.980967748205128	-0.975504840641026	0.119058407512821	-0.990162798846154	-0.989472086666667	0.426849040797436	-0.984291131538461	-0.977263418717949	-0.115635141833333	-0.992723939358974	-0.992177303589744	0.314617814282051
WALKING	17	0.270963933681818	-0.0176046985465909	-0.108293676537879	-0.67098265780303	-0.516308039710682	-0.635698026893939	0.321790947651515	0.271202021098485	0.300776210022727	-0.970268736666667	-0.964769240378788	-0.957043805075758	0.0776362692333333	0.00981421807795455	0.0111871501472727	-0.692202810454545	-0.56871247914697	-0.775547159469697	-0.0168890369939697	-0.0896146724545454	0.0949301819537879	-0.746644179393939	-0.73277496219697	-0.70347701	-0.105704899656061	-0.0369951305045455	-0.0562818617136364	-0.726858511060606	-0.787689698409091	-0.773890437727273	-0.582460310151515	-0.723472935	-0.582460310151515	-0.723472935	-0.667127507575758	-0.654583627878788	-0.671573118863636	-0.757456749924242	-0.769096402045455	-0.777628216515151	-0.690909098939394	-0.543535210264924	-0.696186616969697	-0.663911500151515	-0.532807925062121	-0.632304478787879	-0.253685363456061	0.0333332654834091	0.00175311852409091	-0.723596429393939	-0.615380875424242	-0.769212383333333	-0.687757380454545	-0.547967668362121	-0.780529530681818	-0.100496268657576	-0.170053232022348	-0.192150022384848	-0.711205403106061	-0.750232193030303	-0.709356566439394	-0.758918599393939	-0.725061669242424	-0.729001868333333	-0.0438728761981061	-0.0268699769893939	-0.00446668881916667	-0.715352059242424	-0.77164342969697	0.0539627849272727	-0.682197515378788	-0.624551567431818	0.213980760768485	-0.760876720909091	-0.800728919090909	0.137423617750455	-0.797892241060606	-0.768669229545455	0.200887190723485
WALKING_DOWNSTAIRS	17	0.29391828326087	-0.0167359404347826	-0.0892432745173913	0.187719760269565	-0.0607892037384783	-0.231064156615217	0.928817578043478	-0.151077057652174	-0.160962985956522	-0.950026242173913	-0.946576675652174	-0.901097766521739	0.118250858006522	-0.0113826178208696	-0.00939838078195652	-0.103436471413043	-0.304063534173913	-0.536331570652174	0.0677728390673913	-0.123517195928261	0.0162878745776087	-0.370436868891304	-0.459281989565217	-0.468462984347826	-0.1077700285	-0.0381702367441304	-0.0582518846641304	-0.526801825217391	-0.572144734130435	-0.542770646521739	0.148951103536087	0.0914076757326087	0.148951103536087	0.0914076757326087	-0.221631694184783	-0.206576683876087	-0.232641763307609	-0.352687281086957	-0.540325787826087	-0.592319490869565	-0.0226239171245652	-0.130272514565217	-0.3180818605	0.258941676302174	-0.0860527358695652	-0.245413541641304	-0.514562240434783	-0.155801013828261	-0.113333185608696	-0.215092049054348	-0.351268404347826	-0.498668458043478	-0.0718767032673913	-0.298931144913043	-0.573043711086957	-0.508557029565217	-0.559085845869565	-0.452939005217391	-0.316412962967391	-0.451126869347826	-0.403380386086957	-0.393194731747826	-0.469390428043478	-0.540949520217391	-0.279498021580435	-0.0744451681576087	-0.154726798605435	0.0580680522108696	-0.0618876767130435	-0.0553633752984783	-0.188680399771739	-0.236538515947826	-0.0445946372391304	-0.40943875826087	-0.428868687826087	-0.0258920214847826	-0.57734888	-0.643399203913044	0.163045288093478
WALKING_UPSTAIRS	17	0.252604768583333	-0.0228645614308333	-0.121290442104167	-0.062952754100625	-0.0131721014395833	-0.230220954239583	0.853530565833333	-0.284153753333333	-0.298171464166667	-0.949460372291667	-0.91597346625	-0.930159843541667	0.07680441704375	0.03083565139375	0.00759533846458334	-0.292665827083333	-0.349791873229167	-0.657430836041667	-0.0304250571395833	-0.0548455941370417	0.0560931358145833	-0.496562732729167	-0.493044125208333	-0.234402350714583	-0.142655397660417	-0.0414496328508333	-0.0223482086545833	-0.606044344375	-0.676722847708333	-0.610586202291667	-0.0128062276916667	-0.1028777303875	-0.0128062276916667	-0.1028777303875	-0.357233897916667	-0.390912450416667	-0.235191249091667	-0.440837260125	-0.637367490625	-0.68231162875	-0.1397522212625	-0.1175197356	-0.3999234945625	-0.0355381172854167	-0.0252781736083333	-0.2048157105	-0.5292345090625	-0.15669437456875	-0.258321394134167	-0.360272225833333	-0.37705192875	-0.633017707916667	-0.287219038291667	-0.365114263583333	-0.680325770833333	-0.576044001875	-0.474055998333333	-0.552822976041667	-0.416223018291667	-0.521435415208333	-0.324273713333333	-0.5244683916875	-0.481154119791667	-0.2778914704375	-0.230933831489583	-0.210551597316667	-0.349178571291667	-0.150305643291667	-0.217393170604167	-0.184408514979167	-0.360299853125	-0.437383107916667	-0.0890136151333333	-0.504066956875	-0.496444579791667	-0.103520890333333	-0.669008763541667	-0.7241557425	0.0865541719604167
SITTING	18	0.27727001877193	-0.0128691279736842	-0.111904775824561	-0.994347988596491	-0.974928131052632	-0.977572717017544	0.909816469298246	0.12988647622807	0.161877417894737	-0.994043771403509	-0.984035479473684	-0.978340183157895	0.076622889	0.00694560289491228	0.00278757042058246	-0.991624662105263	-0.984002717017544	-0.990153121754386	-0.0333057034385965	-0.0685796341105263	0.0848140511754386	-0.991956958947368	-0.986753343859649	-0.981525495438596	-0.0954723233684211	-0.0397125591491228	-0.0523030404789474	-0.994170190701754	-0.994224162105263	-0.992814325087719	-0.983674151754386	-0.981595285964912	-0.983674151754386	-0.981595285964912	-0.989869574561404	-0.991159350526316	-0.977634992105263	-0.981372675614035	-0.994873439824561	-0.994868913508772	-0.993144920175439	-0.976538530350877	-0.982996441403509	-0.994906565789474	-0.974980068596491	-0.975722121403509	0.0512363267736842	0.171289880184211	0.1714594817	-0.991924709824561	-0.983642391578947	-0.988689671578947	-0.992039060701754	-0.985694744385965	-0.990141676315789	0.234747570824561	0.00687195409298246	0.0437438879403509	-0.989961500350877	-0.988702701403509	-0.983027386491228	-0.992575399473684	-0.985710087894737	-0.98279727631579	0.113674949989474	-0.150376356784211	0.1032033883	-0.984781467192982	-0.982226151578947	0.304581057473684	-0.990407075964912	-0.991044297894737	0.459090849721053	-0.986535242105263	-0.981252632807018	0.0492559518473684	-0.99480818754386	-0.994967621754386	0.329617466666667
STANDING	18	0.278458805890411	-0.0166353518150685	-0.108453355945205	-0.992019762739726	-0.95422343630137	-0.961873909178082	0.947573239863014	-0.204206320958904	-0.0485767106575342	-0.994270075205479	-0.981335941917808	-0.976044291369863	0.0753539482328767	0.0104698718417123	-0.00181640480191781	-0.989436673835616	-0.975277836849315	-0.988455249452055	-0.0265873248835616	-0.0732260127945206	0.0843190675616438	-0.962254249589041	-0.980417134246575	-0.972820402739726	-0.0987174024657534	-0.0406573412739726	-0.0532384453013699	-0.981970965890411	-0.991151973150685	-0.986259015753425	-0.972607495342466	-0.972285545479452	-0.972607495342466	-0.972285545479452	-0.98596529369863	-0.986015285890411	-0.963006793150685	-0.959797118082192	-0.988685954931507	-0.988519665753425	-0.990409919315068	-0.961239135479452	-0.975772813972603	-0.992789068493151	-0.952911994794521	-0.957216177945206	0.0156695760694521	-0.0437104539219178	-0.017642153260274	-0.989544971232877	-0.975243689589041	-0.986265653561644	-0.990287933424657	-0.977179032191781	-0.989275839041096	0.200295939657534	-0.157432016482192	0.00408966055068493	-0.964428926438356	-0.983561159726027	-0.974294413013699	-0.962272711643836	-0.978801848493151	-0.974822589589041	-0.250059300982877	-0.264498462054794	-0.100456190560274	-0.976797646027397	-0.973264853561644	0.0447928488520548	-0.984987073150685	-0.986277356712329	0.361013970013699	-0.972352593013699	-0.95911345739726	-0.212559690808219	-0.988960668767123	-0.988407465205479	0.098540152739726
WALKING	18	0.274319561818182	-0.0175828701524793	-0.106088065950413	-0.702897573471074	-0.634816436809917	-0.728804169173554	0.309069593719008	0.268944995289256	0.297066450586777	-0.982852467933884	-0.985401089834711	-0.982407576446281	0.0758102357768595	0.0193718838661157	0.00429331377909091	-0.699967411570248	-0.67760266785124	-0.825282348760331	-0.0320090095367769	-0.0733982705426446	0.0940992204371901	-0.859383028181818	-0.758457462479339	-0.765879409752066	-0.0982937205917355	-0.0412105748090909	-0.0551249644196694	-0.802663561322314	-0.853730915123967	-0.840150107933884	-0.663161223719008	-0.742971878760331	-0.663161223719008	-0.742971878760331	-0.706446105619835	-0.728451678264463	-0.758467267107438	-0.808372084049587	-0.828052836363636	-0.86924866231405	-0.701151297024793	-0.641827220578512	-0.757740725454545	-0.703741652479339	-0.653767300826446	-0.733899674793388	-0.219977718616884	0.171652904000826	0.176457789261496	-0.721859064132231	-0.697091941404959	-0.809560678512397	-0.704027086942149	-0.678004015785124	-0.839675448760331	-0.0755941647256198	-0.126466286562562	-0.0058580898446281	-0.815290187024793	-0.793677872561984	-0.778194093057851	-0.87355981	-0.741608532479339	-0.78373839107438	0.038070882853719	-0.160132945454298	-0.00531425519834711	-0.726503337933884	-0.792303162644628	0.243288809664463	-0.722659183966942	-0.737360230661157	0.252799827826446	-0.81586734768595	-0.836812652231405	0.166902175798347	-0.861710404214876	-0.889378819008264	0.296915551559504
WALKING_DOWNSTAIRS	18	0.288439468909091	-0.0168666920221818	-0.1033908092	-0.302634565090909	-0.254214045818182	-0.418610127454545	0.932277478363636	-0.225809125454545	-0.0493636733454545	-0.960404874545455	-0.932962218181818	-0.921661749636364	0.0809044045254545	-0.000757069449090909	-0.01417699182	-0.387223932363636	-0.447033872545455	-0.651246664909091	-0.0576548655654545	-0.0636214336761818	0.0987471683127273	-0.502473033509091	-0.617230786	-0.483658260727273	-0.0836566573181818	-0.0509120258890909	-0.0570591813909091	-0.676716181636364	-0.752608622181818	-0.605655411090909	-0.293531973636364	-0.229934247036364	-0.293531973636364	-0.229934247036364	-0.466516044	-0.3825173332	-0.381022814727273	-0.507995478327273	-0.701663073636364	-0.744159518909091	-0.350086793272727	-0.309049613818182	-0.505824358	-0.285535871636364	-0.273798158	-0.418258649818182	-0.435841503272727	-0.14009430376	-0.0976588500545455	-0.412728286727273	-0.465982666363636	-0.622135895090909	-0.416050500909091	-0.464546054727273	-0.678751080363636	-0.334193776218182	-0.430209134836364	-0.313077962145455	-0.489232274509091	-0.641527595090909	-0.447030699454545	-0.513947089545455	-0.607757979272727	-0.543996110545454	-0.300670600338182	-0.235263359818182	-0.211649515774545	-0.241973534781818	-0.344299434181818	-0.0768405979909091	-0.3833987134	-0.386565072363636	0.00593003606623636	-0.604735414363636	-0.533844932145455	-0.159221075909091	-0.744236045090909	-0.763430801654545	0.0717609181272727
WALKING_UPSTAIRS	18	0.265401201896552	-0.0222060684378914	-0.112655891327586	-0.380168286724138	-0.211155120224138	-0.31437339137931	0.883330258448276	-0.316619946206897	-0.106112549189655	-0.961738807068966	-0.942056881206897	-0.907839723965517	0.0812402028517241	0.0211654691775862	0.0093589662862069	-0.563202134655172	-0.56794063862069	-0.760829911206897	-0.0470683915017241	-0.0526133819862069	0.0906736478431034	-0.593841504137931	-0.507297003103448	-0.433922212068966	-0.0899953036658621	-0.0527472610827586	-0.0692536211396552	-0.76068902862069	-0.828872171206897	-0.718951757931034	-0.279146312758621	-0.37184157	-0.279146312758621	-0.37184157	-0.601463948275862	-0.579330320344828	-0.3691086	-0.528058134137931	-0.781652689310345	-0.835525127931035	-0.465097261896552	-0.363450742586207	-0.522728377068965	-0.350639840862069	-0.190550638155172	-0.269571390465517	-0.517596843103448	-0.249448649272414	-0.406885286189655	-0.589410590172414	-0.579650286034483	-0.736149274137931	-0.575331252413793	-0.585531432931034	-0.784728430344828	-0.442089377068966	-0.466043113965517	-0.512443088275862	-0.59232371	-0.649817266551724	-0.504364096896552	-0.60071129637931	-0.443429836896552	-0.466022431206897	-0.304205040627586	-0.502729412913793	-0.322333066448276	-0.436561064482759	-0.436218933448276	-0.218615528237931	-0.574481396551724	-0.587926077068965	-0.0290342554637931	-0.654029089310345	-0.533044636034483	-0.338125776827586	-0.826193160862069	-0.860910992241379	0.0772586583160345
SITTING	19	0.273830316164384	-0.016739260030137	-0.10870765430137	-0.976357663013699	-0.950388943972603	-0.951929615068493	0.581371509041096	0.360343534657534	0.489126594657534	-0.969355010136986	-0.96996981369863	-0.960394960821918	0.0753747129191781	0.0137921005843836	0.00173106800213699	-0.987043285479452	-0.979267729041096	-0.986704740273973	-0.0214151280054795	-0.0520207886438356	0.0968980718168493	-0.984625306849315	-0.959758309589041	-0.96559497630137	-0.100986131452055	-0.0425170215068493	-0.0590801684246575	-0.988464752739726	-0.987465915068493	-0.98531069	-0.962074065616438	-0.951755657260274	-0.962074065616438	-0.951755657260274	-0.986423976027397	-0.984205184931507	-0.942229043835616	-0.950491807945205	-0.989450316575342	-0.985831284657534	-0.979238031780822	-0.960763181917808	-0.96633509109589	-0.975204245342466	-0.948053070136986	-0.947514931780822	-0.315288055164384	-0.00741060234232877	-0.00357815742876712	-0.986775590136986	-0.979141571643836	-0.98398048	-0.988576991369863	-0.980999857671233	-0.988151915753425	0.091700311709589	-0.0925759101945205	0.0185381853307808	-0.981743664931507	-0.968188675753425	-0.968235777945205	-0.985576048219178	-0.955598610136986	-0.967869249178082	-0.0192868116287671	-0.39302195830137	-0.147366971379452	-0.962632577945206	-0.952802277671233	-0.0538580142455342	-0.983751646712329	-0.983687272739726	0.268456602178082	-0.964238768493151	-0.950484417260274	-0.192451620806849	-0.986727418493151	-0.985416444657534	0.0978646251164384
STANDING	19	0.27817226	-0.0154244056945205	-0.10904190460274	-0.989910996849315	-0.944430270684931	-0.952599653972603	0.944045837534247	-0.223897807808219	0.130643717849315	-0.992411542465753	-0.971426607808219	-0.958862043972603	0.0754120366712329	0.00991338273931507	0.00129216333878082	-0.984792035205479	-0.970543276575342	-0.986142491917808	-0.025090574020274	-0.0631429827260274	0.0710520180136986	-0.946109711917808	-0.96957632369863	-0.960734258356164	-0.0990467890520548	-0.0422918533780822	-0.0523769867072603	-0.97512668739726	-0.988096672191781	-0.983453911232877	-0.960505683561644	-0.962549342465753	-0.960505683561644	-0.962549342465753	-0.983068923561644	-0.979640838082192	-0.94174504109589	-0.937951031506849	-0.985801637671233	-0.983069427945205	-0.987352048356164	-0.952872872465753	-0.968543351780822	-0.991161671369863	-0.943193755068493	-0.947753961643836	0.0424164044835616	-0.0362605168315068	0.0261012090616438	-0.985039596164384	-0.970011345890411	-0.983463295479452	-0.985913722328767	-0.973588517808219	-0.987524587534247	0.199135943480822	-0.11251381169863	0.0286308635315068	-0.947865639178082	-0.975061671643836	-0.965100636164384	-0.946607045616438	-0.966967238082192	-0.963212791780822	-0.283665469939726	-0.291796963682192	-0.113976427853425	-0.968910788767123	-0.964259110821918	0.00178112668493151	-0.979135412739726	-0.979179149452055	0.29073713539726	-0.958578129589041	-0.936723548493151	-0.24702361689726	-0.984536610136986	-0.982228582191781	0.0645676883
WALKING	19	0.273145784	-0.0179264120874074	-0.114279765488889	-0.612145792751185	-0.528464194135926	-0.659116285127407	-0.0578667317777778	0.360111766592593	0.388155185288889	-0.963158842740741	-0.976076250666667	-0.965850015037037	0.0791549634666667	0.012405960673789	-0.0132237829399407	-0.562246545374741	-0.567980186451852	-0.676695562212593	-0.0297781685858844	-0.0875183189066667	0.0975139314518518	-0.613535875045926	-0.636513979479333	-0.638473702052593	-0.0908384338755556	-0.0346690641076296	-0.0600675442222222	-0.569263704812593	-0.717669426197037	-0.689031374873333	-0.569104778437037	-0.630470228748667	-0.569104778437037	-0.630470228748667	-0.5633011017	-0.589195275496296	-0.547544601522963	-0.596120445336296	-0.669243156628148	-0.707242417521482	-0.610706230059259	-0.532895233077926	-0.646024235	-0.613799431055556	-0.555963542403704	-0.695517511594815	-0.22362911996237	0.201814097686741	0.316116061190222	-0.591700292156741	-0.595235846142963	-0.656349403740741	-0.570774583857037	-0.56714196632	-0.695537216005111	0.000437783977777777	-0.0979533476321481	0.0698694150911111	-0.511073209207407	-0.635137203646667	-0.602834284239407	-0.646693600635259	-0.641352134844444	-0.684546343718519	0.11715805807837	-0.125686514077778	0.019169068037037	-0.585160358293852	-0.717821995222222	0.221988716640741	-0.574775216228296	-0.610766322128889	0.178068327474074	-0.630367751720741	-0.643224347778519	0.11503322314963	-0.704769895022222	-0.731584781155556	0.124541151657778
WALKING_DOWNSTAIRS	19	0.262688053871795	-0.0145942275069487	-0.133695240660974	0.626917070512821	0.514816445641026	0.049322451025641	0.881940855128205	-0.215018042307692	-0.126146868942821	-0.899726139487179	-0.917880864102564	-0.899363131794872	0.0730930306923077	-0.0386872111282051	-0.00955202497435897	0.544273037307692	0.355306716915385	-0.0200111148717949	-0.205775427307692	0.0274707556666667	0.163962510807692	0.267657219333333	0.0483147743589744	-0.0314083457948718	-0.0337429578461538	-0.0394612603358974	-0.0545565563487179	0.179148649684615	-0.0146299196923077	0.116646170221282	0.644604325128205	0.413472376589744	0.644604325128205	0.413472376589744	0.434490400974359	0.450612065720513	0.418004608615385	0.237821231894872	0.0875816618205128	-0.0438985022538462	0.537012022051282	0.494457802230769	0.110659220744872	0.658506543333333	0.427928785230769	-0.0783635041538461	-0.323137202076923	0.0126113511538462	0.293956386538462	0.474317256051282	0.276716853307692	0.0595905768717949	0.476803887476923	0.349771285415897	-0.0983930104846154	-0.240575873128205	-0.387547819487179	-0.116947001820513	0.474962448333333	0.147083143564103	0.210673073192308	0.196613286661538	-0.028489571974359	-0.215892226769231	-0.147027421297436	0.101341293433333	0.195664853055641	0.586637550769231	0.0828630624102564	0.226461674461538	0.538404846128205	0.316346415348718	0.174679438294872	0.203979764835897	0.0320366671179487	0.163417975410256	-0.0229045295641026	-0.143254547512821	0.185185491589744
WALKING_UPSTAIRS	19	0.242118808925	-0.0303986615775	-0.151054607725	-0.1287420952375	0.176349922525	-0.1904685504575	0.8294283725	-0.3871007085	-0.2210087627	-0.916495992	-0.9010448505	-0.83693567475	0.08315450836225	0.056818586275	0.0316681980575	-0.1742790558	-0.0128865483575	-0.4442822275	0.0388537087875	-0.134514320575	-0.000233248224999999	-0.4068000325	-0.17263322355	-0.110117174875	-0.1018063044	-0.0346288461475	-0.0533545875525	-0.23937641116	-0.49212221875	-0.3754149830025	0.01738119347275	-0.177666828025	0.01738119347275	-0.177666828025	-0.114189605875	-0.284060693125	-0.06161577145	-0.26440144275	-0.372790526575	-0.50740029025	-0.15687949467775	0.111818164225	-0.2196444734075	-0.11993477534	0.13255758081125	-0.2399806950525	-0.344101732195	0.01976741622	0.0488512923725	-0.2053226461925	-0.073928372175	-0.3806571232	-0.2172651781	-0.0131695876025	-0.50771620575	-0.273942744225	-0.364347950525	-0.187567271425	-0.194485509535	-0.2254218170275	-0.06612935167	-0.4775147465	-0.149925160355	-0.207498123525	0.0111728554515	-0.191499705925	-0.15202952495	-0.07962876322	-0.368253499	0.1670048042575	-0.187391317015	-0.43467125	0.296851347275	-0.28884026785	-0.3771327525	0.0750700310425	-0.4771839145	-0.58828966075	0.260346441375
SITTING	20	0.278045439090909	-0.0147229305131818	-0.108369634515152	-0.983081858939394	-0.93612270469697	-0.929106396818182	0.924454522424242	0.0733385412878788	0.151679135228788	-0.985829034393939	-0.966983534242424	-0.935854966151515	0.0746568393030303	0.00597430268636364	0.00160134859924242	-0.982078229242424	-0.970896863484848	-0.976522488787879	-0.036405928969697	-0.0650689347121212	0.0642882138333333	-0.976309017121212	-0.960104508636364	-0.945771803484848	-0.0959970816060606	-0.0407299244348485	-0.0465835149090909	-0.977414910909091	-0.979684097272727	-0.979742084090909	-0.952738043030303	-0.937764028181818	-0.952738043030303	-0.937764028181818	-0.978774578333333	-0.972537871515151	-0.939574435606061	-0.941069909848485	-0.983010276060606	-0.97507615	-0.981203064242424	-0.945198619242424	-0.947597457121212	-0.98397837530303	-0.935031700454545	-0.924947175454545	-0.0618890358893939	-0.00500928635151515	0.00873886492424242	-0.982243603030303	-0.971158287575758	-0.973211461363636	-0.983565760757576	-0.972776577272727	-0.978458923030303	0.136601130674242	-0.124408290681364	-0.0831229746409091	-0.969913284393939	-0.964643068787879	-0.950963363939394	-0.978433538484848	-0.958015696363636	-0.949176822121212	-0.0327018882469697	-0.314720986151515	-0.144654837851515	-0.946913451666667	-0.942151231515152	0.0408663540363636	-0.971730462575758	-0.972597744242424	0.22971324275	-0.953399068181818	-0.943725755909091	-0.174980134954545	-0.976108353787879	-0.975226588333333	0.13363534380303
